mod;cod;marca;clase;tipo1;tipo2;tipo3;peso;serv;valor02;valor03;valor04;valor05;valor06;valor07;valor08;valor09;valor10;valor11;valor12;valor13;valor14;valor15;valor16;valor17;valor18;valor19;um;importado;bcpp;pesokg;potencia
F;03418032;HONDA         ;MOTOCICLETA     ;REBEL          ;CA 125         ;MT 125CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    6800;F;T;    8500;  137; 11
F;03418034;HONDA         ;MOTOCICLETA     ;SHADOW         ;750 [ACE]      ;MT 750CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   29800;F;T;   37300;  225; 84
F;03418036;HONDA         ;MOTOCICLETA     ;CG             ;125 TITAN      ;MT 125CC       ;1;1;     800;     900;    1000;    1100;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3900;F;F;    4500;  109; 13
F;03418037;HONDA         ;MOTOCICLETA     ;SPLENDOR       ;100+           ;MT 100CC       ;1;1;       0;       0;     800;     900;    1000;    1100;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3300;F;F;    3800;  109;  8
F;03418039;HONDA         ;MOTOCICLETA     ;CBZ            ;160 KS         ;MT 160CC       ;1;1;     800;     900;    1000;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4500;F;T;    5600;  138; 13
F;03418047;HONDA         ;MOTOCICLETA     ;PASSION        ;100            ;MT 100CC       ;1;1;     650;     700;     800;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3200;F;T;    4000;  116;  8
F;03418055;HONDA         ;MOTOCICLETA     ;CD             ;100 DAWN       ;MT 100CC       ;1;1;       0;     700;     800;     900;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3300;F;T;    4100;  108;  8
F;03418056;HONDA         ;MOTOCICLETA     ;SHADOW         ;VTX 1300R      ;MT 1300CC      ;1;1;       0;       0;   16800;   18000;   19300;   20700;   22200;   23800;       0;       0;       0;       0;       0;       0;       0;       0;       0;   42300;F;T;   52900;  320; 74
F;03418060;HONDA         ;MOTOCICLETA     ;ECO            ;100+           ;MT 100CC       ;1;1;       0;       0;     700;     750;     800;     900;    1000;    1100;       0;       0;       0;       0;       0;       0;       0;       0;       0;    2600;F;F;    3000;  108;  7
F;03418065;HONDA         ;MOTOCICLETA     ;CGL            ;125            ;MT 125CC       ;1;1;       0;       0;    1600;    1700;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4500;F;F;    5200;    0;  1
F;03418068;HONDA         ;MOTOCICLETA     ;CG             ;150 TITAN      ;MT 150CC       ;1;1;       0;       0;       0;    1700;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    4800;F;T;    6000;  119; 15
F;03418069;HONDA         ;MOTOCICLETA     ;CBX            ;250 TWISTER    ;MT 250CC       ;1;1;       0;       0;       0;    5600;       0;       0;       0;       0;    6500;    7000;       0;       0;       0;       0;       0;       0;       0;   10000;F;T;   12500;  140; 21
F;03417052;HONDA         ;MOTOCICLETA     ;PC             ;800            ;MT 800CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   51000;F;T;   63800;  272; 76
F;03417113;HONDA         ;MOTOCICLETA     ;TRANSALP       ;XL 650V        ;MT 650CC       ;1;1;   10400;   11200;   12000;   12900;   13800;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   33700;F;T;   42100;  191; 53
F;03417139;HONDA         ;MOTOCICLETA     ;GOLD WING      ;GL 18B         ;MT 1800CC ABS  ;1;1;       0;       0;       0;       0;       0;       0;   44600;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   79200;F;T;   99000;  886;118
F;03417146;HONDA         ;MOTOCICLETA     ;VFR [1]        ;800X           ;MT 800CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;   31900;       0;       0;       0;       0;       0;       0;       0;   38700;F;T;   48400;  240;100
F;03417147;HONDA         ;MOTOCICLETA     ;TRANSALP       ;XL 700V        ;MT 700CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;   26000;       0;       0;       0;       0;       0;       0;       0;   33700;F;T;   42100;  214; 59
F;03417176;HONDA         ;MOTOCICLETA     ;VFR [2]        ;800X           ;MT 800CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   32300;   38100;   45000;       0;   49000;F;T;   61300;  242;104
F;03417180;HONDA         ;MOTOCICLETA     ;AFRICA TWIN    ;CRF 1000       ;MT 1000CC      ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   43800;       0;       0;   57000;F;T;   71300;  228; 94
F;03417181;HONDA         ;MOTOCICLETA     ;AFRICA TWIN    ;CRF 1000A      ;MT 1000CC ABS  ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   44600;   49600;   55100;   58000;F;T;   72500;  232; 94
F;03417182;HONDA         ;MOTOCICLETA     ;AFRICA TWIN    ;CRF 1000D      ;TP 1000CC ABS  ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   47700;   53000;   58900;   62000;F;T;   77500;  242; 94
F;03417192;HONDA         ;MOTOCICLETA     ;NAVI           ;110            ;AT 110CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;    3500;    3700;    3700;F;T;    4600;  101;  8
F;03417194;HONDA         ;MOTOCICLETA     ;AFRICA TWIN    ;CRF 1000L      ;MT 1000CC ABS [;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   68000;T;T;   85000;  234; 94
F;03417195;HONDA         ;MOTOCICLETA     ;AFRICA TWIN    ;CRF 1000LD     ;TP 1000CC ABS [;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   72000;T;T;   90000;  998; 94
F;03418002;HONDA         ;MOTOCICLETA     ;VFR            ;750            ;MT 750CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   35000;F;T;   43800;  244;100
F;03418003;HONDA         ;MOTOCICLETA     ;GOLD WING      ;GL 1500 SE     ;MT 1500CC      ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   68000;F;T;   85000;  258; 98
F;03418010;HONDA         ;MOTOCICLETA     ;TRANSALP       ;XL 600V        ;MT 600CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   34000;F;T;   42500;  183; 50
F;03418049;HONDA         ;MOTOCICLETA     ;TRANSALP       ;XL 600V        ;MT 600CC       ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   34000;F;T;   42500;  183; 50
F;03418051;HONDA         ;MOTOCICLETA     ;VARADERO       ;XL1000V        ;MT 1000CC      ;1;1;   12400;       0;       0;       0;       0;   17700;   19000;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   31300;F;T;   39100;  235; 92
F;03504001;IFA           ;CAMION          ;W50            ;LSP            ;MT 6600CC DSL  ;0;1;       0;       0;       0;       0;       0;       0;       0;       0;   17000;       0;       0;       0;       0;       0;       0;       0;       0;   27500;F;T;   34400;23500;123
F;03526001;IFA           ;VOLQUETA        ;W50            ;L50            ;MT 6600CC DSL  ;0;1;       0;       0;       0;       0;       0;       0;       0;       0;   41100;       0;       0;       0;       0;       0;       0;       0;       0;   66300;F;T;   82900;14787;123
F;03522001;IFA           ;REMOLCADOR      ;W50            ;LS             ;MT 6600CC DSL  ;0;1;       0;       0;       0;       0;       0;       0;       0;       0;   22600;       0;       0;       0;       0;       0;       0;       0;       0;   36700;F;T;   45900;    0;123
F;03610001;INTERNATIONAL ;CARROTANQUE     ;4700           ;236            ;MT 7600CC 4X2 [;0;1;   52400;   55700;   59300;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  112400;F;T;  140500;    0;190
F;03610006;INTERNATIONAL ;CARROTANQUE     ;4900           ;236            ;MT 7600CC TD 6X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  140500;F;T;  175600;    0;  1
F;03610007;INTERNATIONAL ;CARROTANQUE     ;4200           ;4200           ;MT 6000CC TD 4X;0;1;   71600;   74600;   77700;   80900;   84300;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  110000;F;T;  137500;    0;  1
F;03610009;INTERNATIONAL ;CARROTANQUE     ;4300           ;SBA            ;MT 7600CC TD 4X;0;2;   73800;   76900;   80100;   83400;   86900;   90500;   94300;   98200;  102300;  106600;       0;       0;       0;       0;       0;       0;       0;  144900;F;T;  181100; 5121;195
F;03610081;INTERNATIONAL ;CARROTANQUE     ;7600           ;SBA            ;MT TD 6X4 [FULL;0;2;   76100;   81600;   87500;   93900;  100800;  108200;  116100;  124600;       0;       0;       0;       0;       0;       0;       0;       0;       0;  249000;F;T;  311300; 7880;305
F;03610082;INTERNATIONAL ;CARROTANQUE     ;7600           ;SBA            ;MT TD 6X4 [FULL;0;2;   71800;   77000;   82600;   88600;   95100;  102000;  109400;  117400;       0;       0;       0;       0;       0;       0;       0;       0;       0;  233800;F;T;  292300; 7880;305
F;03610083;INTERNATIONAL ;CARROTANQUE     ;S-SERIES       ;S1954          ;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  152100;F;T;  190100;    0;  1
F;03610086;INTERNATIONAL ;CARROTANQUE     ;4700           ;236            ;MT 7600CC 4X2 [;0;1;   59700;   63500;   67600;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  128500;F;T;  160600;    0;190
F;03610088;INTERNATIONAL ;CARROTANQUE     ;4300           ;SBA            ;MT 7600CC TD 4X;0;2;   82900;   86400;   90000;   93800;   97700;  101800;  106000;  110400;  115000;  119800;       0;       0;       0;       0;       0;       0;       0;  164900;F;T;  206100; 5121;195
F;03610089;INTERNATIONAL ;CARROTANQUE     ;7300           ;236 in         ;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;   95100;  101200;  107700;  114600;       0;       0;       0;       0;  141000;F;T;  176300;    0;203
F;03610090;INTERNATIONAL ;CARROTANQUE     ;7600           ;WORKSTAR [305HP;MT TD 6X4 [STD];0;2;       0;       0;       0;       0;       0;       0;       0;       0;  140700;  151000;  162000;  173800;  186500;  200100;       0;       0;       0;  270000;F;T;  337500;    0;  1
F;03610091;INTERNATIONAL ;CARROTANQUE     ;7600           ;WORKSTAR [305HP;MT TD 6X4 [INOX;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;  147900;  158700;  170300;  182700;  196000;       0;       0;       0;  257000;F;T;  321300;    0;  1
F;03610092;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR [6000m;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  114000;  118800;  123700;  128900;       0;       0;       0;  172500;F;T;  215600; 5121;195
F;03610093;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR [6000m;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  127900;  133200;  138700;  144500;       0;       0;       0;  192500;F;T;  240600; 5121;195
F;03610094;INTERNATIONAL ;CARROTANQUE     ;7600           ;WORKSTAR [305HP;MT TD 6X4 [INOX;0;2;       0;       0;       0;       0;       0;       0;       0;       0;  149900;  160800;  172500;  185100;  198600;  213100;       0;       0;       0;  288000;F;T;  360000;    0;  1
F;03610095;INTERNATIONAL ;CARROTANQUE     ;7300           ;236 in         ;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;  110100;  117100;  124600;  132500;       0;       0;       0;       0;  166000;F;T;  207500;    0;203
F;03610096;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR LITE [;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  100800;  105000;  109400;  114000;       0;       0;       0;  152000;F;T;  190000; 5121;195
F;03610097;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR LITE [;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  114600;  119400;  124400;  129600;       0;       0;       0;  172000;F;T;  215000; 5121;195
F;03610098;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR [6000m;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;  129000;  134400;  140000;  145800;  151900;       0;       0;       0;  218000;F;T;  272500; 5121;215
F;03610099;INTERNATIONAL ;CARROTANQUE     ;7400           ;7400 [STD]     ;MT 8600CC TD 6X;0;2;       0;       0;   89900;   96500;  103500;  111000;  119100;  127800;  137100;       0;       0;       0;       0;       0;       0;       0;       0;  218000;F;T;  272500; 7420;275
F;03610100;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR [6000m;MT 7600CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  148500;       0;       0;       0;  209200;F;T;  261500; 5121;215
F;03610101;INTERNATIONAL ;CARROTANQUE     ;4300           ;SBA            ;MT 7600CC TD 4X;0;2;   85400;   89000;   92700;   96600;  100600;  104800;  109200;  113700;  118400;  123300;       0;       0;       0;       0;       0;       0;       0;  170200;F;T;  212800; 5121;215
F;03610102;INTERNATIONAL ;CARROTANQUE     ;4300           ;DURASTAR [6000m;MT TD 4X2 [STD];0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  197100;  205300;       0;  264000;F;T;  330000; 5223;222
F;03610103;INTERNATIONAL ;CARROTANQUE     ;7600           ;WORKSTAR [335HP;MT TD 6X4 [FULL;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  254100;       0;       0;       0;  404400;F;T;  505500;    0;335
